x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
499,713,556,1393,529,291,539,820,631,709
649,753,566,422,727,-76,541,497,397,771
1205,77,567,1205,711,552,545,666,439,617
392,914,567,300,766,165,540,695,836,863
737,784,564,807,535,208,531,1209,512,632
670,1351,571,444,737,1564,544,365,947,895
-245,864,573,200,520,940,539,535,784,670
843,272,583,207,455,509,537,628,517,698
1231,521,577,736,420,271,544,154,124,884
390,1088,584,501,374,1041,544,1150,488,810
584,776,575,1231,476,201,531,519,1178,980
206,314,579,671,613,876,532,481,943,842
502,702,575,940,330,97,534,587,605,1013
702,587,593,115,297,647,539,717,634,666
782,820,583,420,613,234,536,465,740,636
1069,1217,587,1335,802,569,534,421,979,816
648,76,588,1424,338,421,532,904,259,622
562,1028,598,203,473,72,534,553,421,1031
1309,387,602,594,658,454,539,341,491,746
948,875,600,435,647,795,537,707,720,528
924,692,596,763,662,378,537,505,480,922
1109,758,606,1149,538,1033,534,592,955,353
1661,-52,607,1408,467,779,539,438,725,633
803,808,600,1036,591,923,530,903,590,1002
382,454,610,366,423,1379,533,1035,610,847
376,909,620,1206,676,733,531,328,715,571
450,428,616,1199,229,228,534,672,804,732
905,990,615,604,372,787,542,522,890,916
780,856,612,339,307,335,532,232,514,915
310,1398,610,1244,552,762,542,898,609,878
356,1357,621,768,359,119,530,529,973,830
1392,280,606,344,871,670,540,1060,603,669
422,1166,603,871,420,788,523,381,511,931
577,167,621,1205,550,555,529,453,309,819
421,674,611,683,430,366,539,34,915,814
1007,769,613,1168,552,663,529,371,205,913
447,1001,606,1069,759,1458,526,640,802,762
622,615,620,591,869,800,539,24,476,515
1061,172,616,773,671,1031,532,769,1150,1138
818,755,606,546,311,731,524,635,623,527
626,553,615,971,703,393,474,539,770,530
171,581,619,190,913,363,483,76,1471,663
613,335,610,887,403,562,477,530,952,682
743,1013,614,1398,938,644,480,327,988,997
598,1287,608,1661,566,205,464,1018,1003,636
879,331,616,596,572,807,475,-46,790,651
619,1136,611,853,627,826,471,421,1044,367
910,902,610,1076,547,451,470,566,908,761
176,784,619,777,189,509,468,520,604,949
1147,453,615,813,631,730,485,126,552,1100
1509,1028,619,1385,159,1187,469,750,1066,1198
-21,241,610,471,455,610,470,992,239,1231
251,256,617,10,482,121,478,806,829,815
550,1316,615,869,555,460,481,1045,923,1262
-260,326,624,1267,724,1033,476,866,626,913
636,409,612,352,382,81,481,615,627,1054
800,985,614,1066,288,717,479,808,303,662
339,974,619,620,376,501,488,212,829,676
740,160,619,1398,635,685,482,987,417,1109
559,845,616,1617,624,438,484,689,1105,697
191,1046,621,632,435,509,486,566,505,1079
507,795,612,613,422,-494,485,173,805,683
881,702,619,910,271,317,493,315,626,1064
233,714,610,1359,340,696,503,484,283,523
966,1026,622,572,560,1185,487,835,1145,1068
728,730,615,737,537,1389,498,877,1164,657
241,184,625,977,246,804,490,466,652,710
499,513,620,691,478,497,487,360,184,704
885,1062,619,917,179,553,497,521,284,965
346,1658,622,311,710,853,494,344,208,595
631,537,627,150,704,884,504,221,641,705
83,1034,622,1040,626,529,494,756,1003,853
584,1263,615,933,492,1132,491,554,1256,773
532,18,629,960,248,277,498,342,125,707
875,657,620,9,26,848,503,406,409,543
1141,1299,618,311,613,1159,503,422,249,936
1112,1062,628,603,507,398,505,967,178,843
572,348,622,812,620,410,514,1043,431,955
602,554,612,469,761,606,507,236,829,690
535,858,616,1121,493,390,505,183,591,390
859,691,616,4,384,879,524,107,642,644
738,564,617,912,396,1175,513,808,899,1166
631,573,623,691,469,-91,522,1029,708,1063
201,400,613,1129,695,154,528,586,939,429
374,530,628,375,521,360,532,552,817,781
433,676,626,1045,554,214,516,502,548,700
6,82,624,1408,311,290,526,611,454,774
305,801,633,1004,509,972,521,907,456,534
877,966,623,1038,605,520,523,228,789,513
947,809,629,1163,201,778,531,899,328,1402
293,990,615,1426,345,451,527,368,412,771
981,284,628,1779,778,213,526,228,741,504
773,890,629,875,433,722,522,980,1338,600
587,1116,631,510,614,976,513,240,576,575
-54,1015,623,1493,1035,982,524,393,680,816
478,947,614,1229,302,198,534,497,1074,541
641,371,621,1109,651,55,534,605,699,704
1219,635,617,828,680,372,525,366,474,1006
358,1440,627,715,641,359,531,511,1040,551
655,754,625,952,295,94,541,589,1433,433
1347,989,629,741,220,550,538,616,367,712
747,1006,629,1313,762,1318,534,713,1259,688
924,889,630,1280,231,1263,538,1260,-40,551
643,479,626,471,401,775,548,602,591,1009
648,585,635,1011,559,612,558,222,1024,878
217,617,626,994,579,612,555,86,1355,1185
161,1628,622,528,645,817,538,668,340,842
642,788,635,1319,901,508,539,824,770,911
792,405,636,929,571,948,546,365,931,569
1210,387,626,411,290,1360,549,597,950,815
400,157,634,308,325,377,553,327,475,568
666,30,619,328,555,-19,557,633,489,358
764,342,624,1199,793,697,544,663,852,833
932,978,632,66,368,1035,550,566,192,945
1027,499,626,1048,253,897,559,662,562,1032
654,498,633,423,815,674,567,512,1183,926
738,657,636,890,538,236,569,670,714,572
1003,947,619,904,507,712,565,1012,471,336
522,825,631,905,597,1350,565,257,190,791
1056,719,628,1120,472,684,557,378,735,659
420,669,627,1093,749,599,567,713,707,692
842,746,634,859,214,-119,577,583,451,573
857,895,632,1364,594,570,575,129,724,787
663,721,635,1213,1003,772,560,797,487,1013
531,1193,635,970,568,315,573,901,903,1265
1196,1070,627,833,478,1255,580,400,731,721
733,526,619,384,524,476,582,707,338,624
564,430,626,1216,214,834,578,512,-78,996
454,332,629,695,360,233,580,466,1158,784
280,1042,625,997,979,747,578,312,934,333
80,659,628,967,733,600,588,955,244,525
709,857,627,-333,417,134,579,336,760,429
543,321,623,1244,598,707,578,848,1009,755
604,794,631,616,510,591,582,437,788,865
477,579,631,1189,578,446,593,881,606,936
138,1079,623,1072,575,786,578,430,1317,1065
614,455,626,1231,489,511,595,312,827,833
270,278,683,460,242,1023,487,806,464,713
970,219,685,1247,664,981,485,205,1114,599
1083,974,681,1209,590,964,485,134,884,342
957,758,688,-105,486,179,493,783,444,442
281,447,679,404,588,563,490,-160,654,1144
702,164,698,506,859,227,487,521,518,775
757,1060,686,479,291,763,495,249,1115,757
935,734,692,1250,565,607,504,261,899,524
573,67,689,813,607,264,508,969,96,975
889,854,694,999,438,884,501,1026,491,1176
671,530,687,637,617,618,509,706,634,470
990,357,701,849,702,856,503,833,1125,377
1075,492,696,153,516,904,508,505,347,783
749,131,683,659,78,571,497,913,819,842
868,983,692,-128,461,605,505,439,786,891
614,876,686,387,527,952,497,360,180,906
298,207,686,1095,393,630,496,1367,259,1044
489,896,694,713,480,125,510,737,260,575
824,792,683,1849,583,1116,499,210,461,816
557,493,693,104,246,1168,506,90,488,1097
499,753,690,430,286,635,497,468,513,880
711,866,702,868,800,881,515,733,1068,1062
520,762,701,612,725,468,516,873,734,567
640,208,690,1229,-12,1350,508,150,64,735
259,1115,684,809,639,465,509,520,565,683
1015,908,694,860,221,300,511,689,1002,1103
686,945,701,904,399,215,507,539,448,431
800,1070,701,1168,694,748,520,135,672,820
842,959,696,1142,358,791,518,821,214,567
976,1034,695,736,320,540,528,-201,576,494
63,650,704,1061,569,125,519,653,374,559
696,1007,694,836,298,649,523,461,629,712
570,922,695,301,601,366,533,759,1099,558
917,274,700,679,822,-213,524,398,614,772
749,357,687,1029,566,260,525,827,581,790
968,644,703,-308,500,634,541,513,608,1168
621,366,692,1379,692,450,540,303,486,820
747,668,696,1539,577,303,550,411,499,699
-273,371,695,423,870,863,546,450,938,511
336,1355,689,1707,615,828,551,216,581,587
365,1072,688,681,645,486,560,202,241,272
676,1127,698,257,739,745,545,363,714,952
1162,715,696,652,635,965,555,498,579,634
1078,991,704,973,679,704,565,753,1129,1035
484,542,703,584,374,250,551,309,650,1379
738,19,696,809,507,499,559,342,1104,992
494,341,688,372,587,640,567,225,389,824
1009,302,694,584,720,370,565,437,870,929
884,799,686,556,574,744,557,696,166,733
580,412,703,980,632,503,560,493,866,827
107,136,692,-47,477,396,568,279,348,354
359,1041,694,452,715,115,566,924,478,425
527,1090,697,943,320,607,576,854,377,364
919,1484,706,1773,669,646,566,357,181,581
1076,1000,692,1671,581,887,569,636,884,696
869,817,692,982,554,565,576,662,572,233
233,1178,698,1438,234,1136,585,857,713,985
684,1090,690,821,486,986,579,989,690,854
807,933,692,811,916,94,588,545,254,646
334,407,706,479,484,1024,580,595,281,921
581,898,692,741,620,1073,579,715,322,1075
578,460,698,1049,685,336,588,420,538,580
848,1159,688,1234,562,665,589,388,641,503
997,742,699,876,186,437,596,391,823,1373
706,826,698,946,463,459,583,785,837,772
576,500,708,927,529,103,580,1027,967,667
581,856,700,1250,623,525,583,1039,165,739
829,1085,714,1479,724,389,582,776,535,782
461,994,713,1406,339,706,589,125,882,644
1229,763,706,676,583,548,583,384,384,517
1230,790,713,483,929,271,575,749,679,868
628,427,709,632,495,16,570,746,584,376
721,845,704,658,345,305,566,422,1157,1109
227,875,716,776,688,312,566,762,569,871
529,1002,703,1287,560,157,571,62,242,777
514,241,717,1199,359,401,566,688,1036,380
600,36,727,1131,366,575,563,398,526,683
600,683,717,900,833,259,569,607,628,567
734,669,731,1235,692,654,554,498,867,840
414,756,731,759,215,704,565,244,910,816
489,549,735,1127,294,369,573,269,405,737
727,693,733,1556,304,546,572,606,341,775
994,886,724,638,801,1240,569,724,517,661
1062,728,730,492,418,304,560,364,398,680
528,855,729,574,706,992,554,670,554,1191
531,793,738,950,477,172,557,566,801,571
58,1264,745,784,531,889,548,-1,514,1000
680,404,740,1222,808,473,555,425,667,1076
223,132,741,491,372,169,557,732,753,529
510,902,743,760,527,669,543,325,683,984
1132,991,741,1188,482,793,543,201,744,1460
751,383,754,896,254,622,556,784,1251,717
589,617,746,1383,373,910,547,590,1134,981
676,410,751,913,690,436,546,123,560,1024
491,834,756,1444,739,458,543,293,1066,776
487,654,740,730,591,477,551,472,829,917
164,941,737,927,463,398,555,530,761,513
705,578,746,1076,419,696,546,385,881,1053
300,348,755,212,566,868,539,-69,365,419
891,768,755,713,587,566,546,452,1248,592
965,573,745,785,754,571,542,420,453,962
466,613,747,1330,311,864,543,964,723,977
810,-209,756,1187,618,412,538,674,544,535
362,1433,747,423,165,313,534,434,333,687
604,659,766,976,577,858,539,347,357,658
861,1096,766,433,377,577,545,288,917,601
419,480,750,1390,382,193,532,359,694,509
465,115,759,1025,590,1171,537,617,1120,850
666,1415,765,757,198,764,528,863,524,683
781,705,754,835,444,640,529,185,-215,370
275,823,750,1379,344,354,530,731,96,632
620,910,759,1363,642,115,536,571,-36,872
674,1421,765,1038,716,951,540,1018,1379,1176
417,791,753,752,320,1019,541,380,805,972
473,277,761,662,426,865,534,503,263,810
814,509,756,992,436,1075,541,550,295,1142
803,-160,759,1111,377,1243,542,993,612,1173
745,791,760,802,733,446,526,1180,589,924
481,606,770,115,341,81,528,229,832,677
572,580,776,456,944,694,527,-184,579,1097
499,876,760,891,556,1033,522,503,771,1036
413,570,770,597,344,322,527,958,934,890
348,947,775,1287,448,813,532,218,522,1030
897,481,766,506,340,248,530,968,818,444
676,578,764,1666,933,814,531,730,1049,833
421,559,773,-72,368,762,525,783,225,536
443,611,783,790,449,-125,515,275,556,136
468,743,781,745,502,61,530,243,580,543
741,655,771,1554,914,809,518,128,540,903
409,852,777,600,462,609,480,390,408,821
666,1427,773,376,427,524,485,246,825,725
434,1170,784,1347,607,376,470,90,310,915
701,181,771,1742,656,482,487,356,562,1105
448,814,787,821,676,648,486,678,754,617
675,1221,777,512,678,623,481,523,954,338
408,333,767,1329,581,504,472,607,914,721
-185,501,773,879,359,878,482,342,809,364
302,562,775,959,525,1057,472,52,480,820
604,110,773,1630,493,759,476,579,0,876
435,1064,768,857,1014,997,471,455,1047,1013
307,638,777,1686,377,792,488,402,1104,932
724,711,778,1141,413,1115,498,473,872,735
873,570,786,815,362,587,497,932,537,255
1108,482,774,1064,939,677,496,256,525,688
878,317,788,1269,660,818,506,685,164,652
656,362,776,786,641,1368,491,372,1074,849
648,288,771,645,343,324,493,451,510,1051
487,719,778,781,495,657,501,59,399,885
786,-92,777,554,581,862,504,801,722,249
725,387,772,1030,626,384,493,946,922,725
227,604,778,600,587,659,502,439,248,851
660,914,780,927,359,984,505,753,416,572
534,583,768,710,573,29,499,404,626,972
332,955,780,-25,69,654,493,784,243,1017
560,838,768,707,872,537,495,928,904,798
448,1124,785,1175,811,268,499,1275,625,803
568,178,768,1074,775,169,501,-105,672,802
1180,972,778,1025,556,645,503,-44,907,641
-28,590,769,619,572,673,499,819,640,291
549,615,772,549,579,956,504,622,839,714
601,538,778,1365,436,336,513,602,668,1261
298,390,782,1150,824,671,507,727,256,458
755,851,771,855,875,325,516,338,482,657
610,1061,777,1288,245,1025,509,803,-3,665
833,857,780,736,642,410,523,722,885,877
761,617,779,1137,663,771,533,471,463,773
402,462,779,643,438,291,533,746,656,1041
574,491,783,1034,711,891,533,162,360,670
652,747,786,1074,131,402,540,695,699,682
768,306,779,809,848,672,548,641,1621,767
982,620,789,1322,846,-267,547,16,280,203
940,121,779,1082,264,425,551,449,563,490
252,902,788,855,352,676,555,826,601,348
677,923,788,1487,690,720,557,408,594,1169
783,991,777,882,610,419,541,641,926,282
951,818,789,1312,861,248,550,427,888,478
543,237,779,658,862,722,549,569,284,772
315,37,774,480,966,1052,554,723,257,695
489,588,788,595,381,705,556,407,1366,1210
639,624,787,1282,692,498,550,1369,346,950
973,1214,769,538,493,1369,548,339,976,1007
401,687,788,657,653,1561,559,901,20,680
1071,766,779,1272,674,932,550,25,553,776
386,513,776,819,403,564,551,-7,195,771
454,915,781,1102,300,792,545,374,848,431
960,543,778,749,538,781,550,1049,719,576
888,666,781,1090,576,450,560,291,600,1071
127,964,780,405,521,809,553,1120,466,365
797,320,779,409,578,-47,552,462,358,963
1042,509,774,992,465,659,558,839,345,1045
648,710,775,743,570,1231,566,690,574,944
634,538,789,950,442,414,565,818,799,1185
1245,500,781,620,313,496,572,926,867,362
541,847,789,987,351,969,563,393,935,1003
640,683,772,1287,761,794,576,283,731,957
1127,100,784,866,593,452,568,1126,889,599
168,852,778,365,366,207,571,872,708,855
949,735,781,1001,852,1162,581,1043,359,539
1433,342,783,921,537,1154,575,24,909,877
437,1363,790,1296,324,1156,572,24,714,1003
421,270,784,1431,97,583,571,1200,630,840
482,701,781,1291,572,476,582,147,855,715
321,930,780,1500,130,116,586,723,841,881
509,638,789,799,733,863,592,135,834,788
560,554,786,406,407,763,578,860,1024,660
432,510,781,774,690,594,585,812,561,1090
572,361,787,599,447,1656,582,700,663,782
899,400,843,536,112,1258,488,514,446,452
752,894,852,586,624,524,494,802,718,598
680,987,851,593,872,581,483,360,369,648
311,630,835,562,532,163,489,717,679,1068
919,802,845,1665,365,505,488,344,518,728
596,1429,844,1176,199,927,498,642,827,862
739,1039,849,889,370,692,488,1033,819,956
346,1049,855,978,670,590,492,539,386,781
478,883,852,131,580,1101,502,569,330,724
187,771,851,1636,515,640,496,951,466,358
545,-13,845,452,561,615,497,1324,787,690
597,965,848,353,216,1132,501,228,635,751
112,729,857,1072,678,404,498,528,107,821
265,808,855,1264,666,677,509,399,224,455
344,822,855,1017,478,1022,520,628,-11,707
552,197,861,869,331,828,511,-60,648,1028
817,457,853,157,300,828,513,270,345,582
762,1339,849,1304,265,1143,511,70,333,877
742,542,859,560,726,709,529,165,503,473
266,903,865,957,113,985,511,465,389,913
559,366,855,163,673,601,521,922,722,754
876,-99,848,973,1142,808,512,556,756,1064
248,758,851,682,608,446,511,-480,538,903
713,277,852,1084,469,242,530,141,879,729
895,475,858,785,543,393,539,779,1201,1017
192,334,851,623,625,873,534,250,684,597
482,891,863,1337,593,733,537,573,950,590
726,603,860,941,427,453,547,510,338,589
495,1034,868,795,612,1017,553,973,420,460
628,752,865,739,604,184,537,336,535,866
1070,236,860,952,256,1124,548,1281,636,857
105,341,852,695,624,503,539,320,770,951
637,520,865,248,562,701,542,846,330,158
641,617,860,594,474,273,551,678,181,494
474,814,851,992,574,1008,550,216,831,746
574,1209,864,1175,385,831,541,325,64,850
890,490,865,972,604,-154,559,732,732,851
576,863,863,786,471,989,552,667,745,1011
905,768,852,676,360,556,548,373,562,372
175,789,861,650,370,-42,553,787,610,625
1369,299,859,615,382,947,563,764,737,840
162,604,856,913,655,1117,543,171,1307,1075
701,964,863,1055,464,465,543,724,166,559
662,503,869,1210,434,928,555,371,155,1218
552,519,864,611,658,313,564,-24,617,373
494,911,858,704,411,932,572,1141,743,794
866,632,854,542,682,413,564,372,547,891
572,440,859,1456,1022,488,564,-229,611,513
1178,658,873,565,683,1009,570,572,369,1007
608,808,864,857,950,630,565,996,1489,643
758,767,863,377,711,1005,569,237,1181,1011
946,660,868,336,262,1021,573,1056,739,1153
594,1013,872,761,475,712,570,704,981,869
311,690,859,863,373,670,559,180,333,1208
785,725,857,75,411,468,557,455,669,740
749,641,858,1159,371,922,560,615,916,734
665,634,865,673,648,861,568,767,467,502
736,370,858,924,536,47,576,657,591,717
854,529,872,308,637,771,558,91,1210,190
978,321,860,1026,547,586,561,368,827,360
504,499,874,922,721,1324,578,345,384,753
532,755,862,1090,772,238,560,866,558,940
920,579,864,1511,439,792,578,779,896,644
605,361,871,1061,442,718,586,364,313,673
67,57,878,930,507,1298,589,147,937,354
578,1051,864,755,407,342,586,652,500,454
616,742,876,1202,584,541,592,205,326,871
758,743,877,566,647,1178,588,408,558,1048
414,1164,861,878,99,754,540,210,1381,664
101,935,861,1380,597,444,534,504,587,933
442,1281,860,741,619,1188,539,420,577,579
1049,1033,854,1243,424,595,543,302,262,826
575,881,852,612,640,1153,542,440,1086,643
872,1256,862,432,426,131,539,445,801,452
